status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
6512,63,6,1,60,0,3,0,0,0
6513,80,10,0,76,1,3,0,0,0
6515,46,4,0,44,1,1,0,0,0
6516,33,7,0,30,0,3,0,0,0
6517,57,1,1,57,0,0,0,0,0
6518,76,7,0,72,3,1,0,0,0
6519,106,71,10,103,0,0,3,0,0
6520,113,113,0,108,1,2,2,0,0
6522,35,2,0,30,0,1,1,3,0
6523,238,151,78,231,4,3,0,0,0
6524,1013,16,1,865,120,0,28,0,0
6525,28,0,0,28,0,0,0,0,0
6526,41,0,1,38,1,2,0,0,0
6527,42,0,0,37,2,0,3,0,0
6528,48,3,0,47,1,0,0,0,0
6533,42,3,0,41,0,1,0,0,0
6535,43,0,3,38,1,4,0,0,0
6536,11,0,0,10,1,0,0,0,0
6537,19,0,1,19,0,0,0,0,0
6538,6,0,1,6,0,0,0,0,0
6539,10,0,1,10,0,0,0,0,0
6540,18,0,1,18,0,0,0,0,0
6541,14,0,1,14,0,0,0,0,0
6542,4,0,0,3,0,0,1,0,0
6543,11,2,1,10,1,0,0,0,0
6545,41,4,2,40,0,1,0,0,0
6547,31,6,0,29,0,2,0,0,0
6548,22,5,0,22,0,0,0,0,0
6549,19,0,0,19,0,0,0,0,0
6551,28,1,0,28,0,0,0,0,0
6553,59,7,0,56,3,0,0,0,0
6554,169,157,5,161,2,6,0,0,0
6556,62,8,1,59,2,1,0,0,0
6557,5,0,6,5,0,0,0,0,0
6559,43,17,0,41,1,1,0,0,0
6561,22,0,0,22,0,0,0,0,0
6563,132,24,0,131,0,1,0,0,0
6564,49,0,0,49,0,0,0,0,0
6568,50,0,0,50,0,0,0,0,0
6569,82,0,0,82,0,0,0,0,0
6572,16,2,0,16,0,0,0,0,0
6573,31,1,0,31,0,0,0,0,0
6575,15,0,0,14,0,0,0,1,0
6576,71,14,7,70,0,0,0,1,0
6577,56,4,0,51,0,0,5,0,0
6579,113,79,9,109,4,0,0,0,0
6582,40,0,0,40,0,0,0,0,0
6583,35,4,0,35,0,0,0,0,0
6584,29,0,0,29,0,0,0,0,0
6585,28,5,0,28,0,0,0,0,0
6590,29,0,2,28,0,1,0,0,0
6597,24,0,0,24,0,0,0,0,0
6600,36,3,0,35,0,0,1,0,0
6604,61,6,0,59,2,0,0,0,0
6606,65,7,0,63,2,0,0,0,0
6607,39,5,0,37,2,0,0,0,0
6608,51,5,0,49,2,0,0,0,0
6609,77,9,0,70,6,1,0,0,0
6610,145,4,2,137,2,6,0,0,0
6612,44,5,1,41,1,1,1,0,0
6614,369,351,15,361,7,1,0,0,0
6615,63,3,0,62,0,0,0,1,0
6618,109,42,1,106,0,3,0,0,0
6620,104,22,0,102,1,1,0,0,0
6623,186,3,0,181,2,0,3,0,0
6624,58,6,0,48,2,0,8,0,0
6627,109,25,5,107,1,1,0,0,0
6629,95,14,0,85,0,0,5,0,5
6630,61,14,0,59,1,1,0,0,0
6631,53,3,0,51,1,0,1,0,0
6634,46,15,0,42,0,2,0,2,0
6640,120,29,1,116,3,1,0,0,0
6641,111,79,11,106,1,4,0,0,0
6643,26,0,1,26,0,0,0,0,0
6644,36,5,1,31,0,2,0,0,3
6646,207,16,0,187,3,4,13,0,0
6647,271,239,15,268,3,0,0,0,0
6648,47,2,0,47,0,0,0,0,0
6650,57,10,1,53,0,4,0,0,0
6652,47,2,1,47,0,0,0,0,0
6653,42,9,0,39,3,0,0,0,0
6654,515,567,13,509,3,2,1,0,0
6656,247,193,3,237,5,5,0,0,0
6657,55,2,0,41,0,0,0,14,0
6658,85,1,0,84,1,0,0,0,0
6659,86,59,0,83,3,0,0,0,0
6660,272,10194,25,256,5,9,2,0,0
6661,23,1,0,23,0,0,0,0,0
6663,28,2,0,28,0,0,0,0,0
6664,49,23,10,49,0,0,0,0,0
6666,284,192,121,280,4,0,0,0,0
6667,31,0,0,27,0,1,3,0,0
6669,165,169,62,162,1,2,0,0,0
6671,184,131,2,182,2,0,0,0,0
6672,105,56,0,97,3,3,2,0,0
6673,213,64,8,205,3,5,0,0,0
6674,382,448,8,376,5,1,0,0,0
6675,95,3,0,92,2,1,0,0,0
6676,244,199,12,232,4,8,0,0,0
6677,353,383,11,348,5,0,0,0,0
6678,269,311,8,264,5,0,0,0,0
6679,332,316,9,325,6,1,0,0,0
6680,66,21,0,63,2,1,0,0,0
6681,85,1,0,79,0,1,0,5,0
6682,350,498,15,339,6,5,0,0,0
6683,259,292,16,251,5,2,0,1,0
6684,111,68,0,109,2,0,0,0,0
6688,28,0,0,28,0,0,0,0,0
6689,61,1,0,61,0,0,0,0,0
6690,21,0,0,21,0,0,0,0,0
6691,27,0,0,27,0,0,0,0,0
6692,15,0,1,15,0,0,0,0,0
6694,194,47,0,191,0,3,0,0,0
6697,164,53,0,152,2,10,0,0,0
6698,125,4,0,116,9,0,0,0,0
6699,356,119,21,345,7,4,0,0,0
6701,361,479,15,356,4,1,0,0,0
6703,75,6,0,67,0,6,0,0,2
6704,73,2,0,71,0,1,0,0,1
6705,411,566,20,399,12,0,0,0,0
6708,215,19,0,206,3,5,1,0,0
6709,201,104,12,194,7,0,0,0,0
6710,119,38,26,115,1,3,0,0,0
6712,81,6,0,79,0,1,1,0,0
6713,104,7,1,99,1,4,0,0,0
6720,125,4,0,125,0,0,0,0,0
6722,328,247,14,320,7,1,0,0,0
6724,304,239,4,301,1,0,0,2,0
6726,123,4,0,119,1,3,0,0,0
6729,64,2,3,63,0,1,0,0,0
6731,388,319,2,382,3,0,0,3,0
6732,186,36,1,181,1,4,0,0,0
6734,117,5,0,111,1,0,0,5,0
6739,256,261,12,253,3,0,0,0,0
6741,70,4,0,68,2,0,0,0,0
6742,42,2,0,42,0,0,0,0,0
6743,54,0,1,52,2,0,0,0,0
6744,28,0,3,27,0,1,0,0,0
6747,61,0,2,60,1,0,0,0,0
6748,210,254,12,197,10,2,1,0,0
6749,137,12,0,130,2,1,0,4,0
6751,333,256,12,324,5,4,0,0,0
6756,295,338,11,291,3,1,0,0,0
6759,463,424,6,452,5,5,1,0,0
6760,337,662,23,330,6,1,0,0,0
6761,63,6,0,61,2,0,0,0,0
6767,69,4,2,66,2,1,0,0,0
6772,325,536,20,316,6,3,0,0,0
6773,122,25,0,118,1,3,0,0,0
6777,147,383,10,142,2,0,3,0,0
6778,67,31,1,63,0,3,0,1,0
6779,98,8,3,95,1,2,0,0,0
6780,90,12,1,78,0,7,5,0,0
6782,115,441,15,101,9,3,1,1,0
6785,46,2,0,46,0,0,0,0,0
6791,392,613,26,370,10,0,12,0,0
6792,191,35,0,180,1,0,2,0,8
6793,188,40,0,167,0,12,0,0,9
6798,274,385,16,269,2,3,0,0,0
6799,156,17,1,152,1,2,1,0,0
6802,331,196,2,314,2,14,1,0,0
6803,57,8,0,56,1,0,0,0,0
6804,13,12,0,13,0,0,0,0,0
6805,14,9,0,14,0,0,0,0,0
6806,16,11,0,15,1,0,0,0,0
6807,304,469,5,296,4,4,0,0,0
6808,102,20,1,95,3,4,0,0,0
6813,239,392,13,235,2,2,0,0,0
6814,134,20,4,98,0,4,32,0,0
6816,125,18,0,116,5,4,0,0,0
6817,87,3,0,84,2,1,0,0,0
6818,291,472,25,282,7,2,0,0,0
6824,54,16,0,51,1,0,0,2,0
6825,108,102,0,103,0,1,0,4,0
6826,242,351,15,238,3,1,0,0,0
6833,18,0,0,17,1,0,0,0,0
6837,254,355,20,247,6,1,0,0,0
6839,26,1,0,26,0,0,0,0,0
6841,228,253,10,225,3,0,0,0,0
6843,59,1,1,57,1,1,0,0,0
6846,122,181,10,113,6,3,0,0,0
6847,69,2,2,66,0,3,0,0,0
6848,85,10,1,80,1,1,0,0,3
6853,251,266,29,238,6,7,0,0,0
6856,89,22,7,77,7,5,0,0,0
6857,11,0,0,10,0,1,0,0,0
6858,11,0,0,11,0,0,0,0,0
6859,10,0,0,10,0,0,0,0,0
6860,60,4,0,54,0,0,3,1,2
6861,61,5,2,60,0,1,0,0,0
6863,53,0,6,51,2,0,0,0,0
6867,127,51,6,118,7,2,0,0,0
6871,188,92,11,183,4,1,0,0,0
6872,28,1,2,24,3,1,0,0,0
6877,30,0,2,29,0,1,0,0,0
6878,27,3,0,25,0,2,0,0,0
6879,36,0,0,36,0,0,0,0,0
6880,48,0,2,48,0,0,0,0,0
6882,37,2,0,36,0,1,0,0,0
6883,47,4,3,43,2,2,0,0,0
6891,88,8,4,82,3,3,0,0,0
6897,18,1,0,17,1,0,0,0,0
6900,75,6,1,73,2,0,0,0,0
6901,86,12,1,79,3,4,0,0,0
6902,78,36,0,73,0,0,1,0,4
6905,88,14,0,71,0,9,0,7,1
6909,49,2,0,49,0,0,0,0,0
6914,81,13,1,79,0,2,0,0,0
6917,70,3,0,70,0,0,0,0,0
6921,100,9,2,94,3,2,1,0,0
6926,37,1,0,35,2,0,0,0,0
6929,70,4,1,68,0,0,2,0,0
6930,188,13,8,184,2,2,0,0,0
6934,63,10,6,63,0,0,0,0,0
6937,25,0,0,23,0,2,0,0,0
6941,53,6,1,50,3,0,0,0,0
6942,20,0,0,19,1,0,0,0,0
6943,32,7,0,32,0,0,0,0,0
6947,60,1,0,58,1,1,0,0,0
6951,12,0,0,12,0,0,0,0,0
6952,7,0,0,7,0,0,0,0,0
6953,18,1,0,18,0,0,0,0,0
6954,29,0,0,28,1,0,0,0,0
6958,24,0,1,24,0,0,0,0,0
6961,90,6,0,87,2,1,0,0,0
6966,51,8,1,43,1,1,6,0,0
6968,17,0,1,16,1,0,0,0,0
6969,22,1,2,22,0,0,0,0,0
6970,13,0,0,13,0,0,0,0,0
6972,14,0,0,14,0,0,0,0,0
6973,7,0,1,7,0,0,0,0,0
6976,61,4,1,61,0,0,0,0,0
6977,43,2,0,39,2,2,0,0,0
6980,174,0,12,174,0,0,0,0,0
6981,132,9,1,132,0,0,0,0,0
6982,4,0,0,4,0,0,0,0,0
6983,0,0,0,0,0,0,0,0,0
6986,164,60,12,160,3,1,0,0,0
6987,2,0,0,2,0,0,0,0,0
6989,5,0,0,5,0,0,0,0,0
6991,154,43,6,147,4,3,0,0,0
6994,9,0,2,6,2,0,1,0,0
6995,129,4,4,126,1,1,1,0,0
6996,685,1,7,678,5,1,1,0,0
6997,207,10,3,202,0,4,1,0,0
6998,43,4,5,39,2,1,1,0,0
6999,9,0,2,7,0,1,1,0,0
7000,203,0,4,200,1,1,1,0,0
7001,266,7,3,265,1,0,0,0,0
7002,973,45,63,953,13,6,1,0,0
7003,15,0,1,11,2,1,1,0,0
7004,185,6,0,181,2,2,0,0,0
7005,281,6,4,277,2,1,1,0,0
7006,63,1,1,63,0,0,0,0,0
7007,110,0,2,110,0,0,0,0,0
7008,293,4,13,288,5,0,0,0,0
7009,105,3,4,105,0,0,0,0,0
7010,117,5,1,117,0,0,0,0,0
7011,9,4,0,9,0,0,0,0,0
7012,426,27,21,404,1,0,21,0,0
7013,42,0,3,42,0,0,0,0,0
7014,6,1,0,6,0,0,0,0,0
7015,308,35,36,304,3,0,1,0,0
7018,211,9,10,211,0,0,0,0,0
7019,23,0,0,23,0,0,0,0,0
7020,239,9,3,235,2,2,0,0,0
7021,256,24,10,256,0,0,0,0,0
7022,69,1,3,69,0,0,0,0,0
7023,9,0,0,9,0,0,0,0,0
7024,230,23,14,222,8,0,0,0,0
7025,12,0,0,12,0,0,0,0,0
7026,11,1,6,11,0,0,0,0,0
7027,9,0,0,9,0,0,0,0,0
7028,10,0,0,10,0,0,0,0,0
7029,2,0,0,2,0,0,0,0,0
7030,11,0,2,11,0,0,0,0,0
7031,91,2,2,91,0,0,0,0,0
7032,50,0,0,50,0,0,0,0,0
7033,10,1,0,10,0,0,0,0,0
7034,8,0,0,8,0,0,0,0,0
7036,10,0,0,10,0,0,0,0,0
7037,236,0,5,235,0,1,0,0,0
7038,15,0,1,14,1,0,0,0,0
7039,1,0,0,1,0,0,0,0,0
7040,7,0,0,7,0,0,0,0,0
7041,93,26,34,90,3,0,0,0,0
7042,9,0,0,7,2,0,0,0,0
7043,4,0,0,4,0,0,0,0,0
7044,196,2,3,195,1,0,0,0,0
7045,86,0,0,86,0,0,0,0,0
7046,89,0,0,89,0,0,0,0,0
7047,16,0,0,14,1,0,1,0,0
7048,2,0,0,1,1,0,0,0,0
7049,351,12,22,349,2,0,0,0,0
7050,17,0,0,17,0,0,0,0,0
